date,amount,account_id,previous_amount_1,previous_amount_2,previous_amount_3,previous_amount_4,previous_amount_5,previous_amount_6,previous_amount_7,previous_amount_8,previous_amount_9,previous_amount_10,previous_amount_11,previous_amount_12
2020-01-27,4035.74,15,426.39,3315.2799999999993,4209.7,3766.5,1269.75,25.79,130.91,8576.07,1.99,7558.58,76.6,2225.96
2019-01-21,613.6700000000001,16,622.3000000000001,495.07,669.9599999999999,4639.27,942.0,621.2399999999999,239.57,0.0,0.0,0.0,0.0,0.0
2019-01-28,589.2700000000001,16,613.6700000000001,622.3000000000001,495.07,669.9599999999999,4639.27,942.0,621.2399999999999,239.57,0.0,0.0,0.0,0.0
2019-02-04,773.9300000000002,16,589.2700000000001,613.6700000000001,622.3000000000001,495.07,669.9599999999999,4639.27,942.0,621.2399999999999,239.57,0.0,0.0,0.0
2019-02-11,865.11,16,773.9300000000002,589.2700000000001,613.6700000000001,622.3000000000001,495.07,669.9599999999999,4639.27,942.0,621.2399999999999,239.57,0.0,0.0
2019-02-18,531.2099999999999,16,865.11,773.9300000000002,589.2700000000001,613.6700000000001,622.3000000000001,495.07,669.9599999999999,4639.27,942.0,621.2399999999999,239.57,0.0
2019-02-25,444.45,16,531.2099999999999,865.11,773.9300000000002,589.2700000000001,613.6700000000001,622.3000000000001,495.07,669.9599999999999,4639.27,942.0,621.2399999999999,239.57
2019-03-04,436.90000000000003,16,444.45,531.2099999999999,865.11,773.9300000000002,589.2700000000001,613.6700000000001,622.3000000000001,495.07,669.9599999999999,4639.27,942.0,621.2399999999999
2019-03-11,1369.45,16,436.90000000000003,444.45,531.2099999999999,865.11,773.9300000000002,589.2700000000001,613.6700000000001,622.3000000000001,495.07,669.9599999999999,4639.27,942.0
2019-03-18,483.96,16,1369.45,436.90000000000003,444.45,531.2099999999999,865.11,773.9300000000002,589.2700000000001,613.6700000000001,622.3000000000001,495.07,669.9599999999999,4639.27
2019-03-25,464.53999999999996,16,483.96,1369.45,436.90000000000003,444.45,531.2099999999999,865.11,773.9300000000002,589.2700000000001,613.6700000000001,622.3000000000001,495.07,669.9599999999999
2019-04-01,638.13,16,464.53999999999996,483.96,1369.45,436.90000000000003,444.45,531.2099999999999,865.11,773.9300000000002,589.2700000000001,613.6700000000001,622.3000000000001,495.07
2019-04-08,754.4300000000001,16,638.13,464.53999999999996,483.96,1369.45,436.90000000000003,444.45,531.2099999999999,865.11,773.9300000000002,589.2700000000001,613.6700000000001,622.3000000000001
2019-04-15,514.63,16,754.4300000000001,638.13,464.53999999999996,483.96,1369.45,436.90000000000003,444.45,531.2099999999999,865.11,773.9300000000002,589.2700000000001,613.6700000000001
2019-04-22,195.56,16,514.63,754.4300000000001,638.13,464.53999999999996,483.96,1369.45,436.90000000000003,444.45,531.2099999999999,865.11,773.9300000000002,589.2700000000001
2019-04-29,1008.6,16,195.56,514.63,754.4300000000001,638.13,464.53999999999996,483.96,1369.45,436.90000000000003,444.45,531.2099999999999,865.11,773.9300000000002
2019-05-06,776.9300000000001,16,1008.6,195.56,514.63,754.4300000000001,638.13,464.53999999999996,483.96,1369.45,436.90000000000003,444.45,531.2099999999999,865.11
2019-05-13,747.3100000000001,16,776.9300000000001,1008.6,195.56,514.63,754.4300000000001,638.13,464.53999999999996,483.96,1369.45,436.90000000000003,444.45,531.2099999999999
2019-05-20,711.88,16,747.3100000000001,776.9300000000001,1008.6,195.56,514.63,754.4300000000001,638.13,464.53999999999996,483.96,1369.45,436.90000000000003,444.45
2019-05-27,200.92,16,711.88,747.3100000000001,776.9300000000001,1008.6,195.56,514.63,754.4300000000001,638.13,464.53999999999996,483.96,1369.45,436.90000000000003
2019-06-03,718.88,16,200.92,711.88,747.3100000000001,776.9300000000001,1008.6,195.56,514.63,754.4300000000001,638.13,464.53999999999996,483.96,1369.45
2019-06-10,675.96,16,718.88,200.92,711.88,747.3100000000001,776.9300000000001,1008.6,195.56,514.63,754.4300000000001,638.13,464.53999999999996,483.96
2019-06-17,1542.5100000000002,16,675.96,718.88,200.92,711.88,747.3100000000001,776.9300000000001,1008.6,195.56,514.63,754.4300000000001,638.13,464.53999999999996
2019-06-24,247.43999999999997,16,1542.5100000000002,675.96,718.88,200.92,711.88,747.3100000000001,776.9300000000001,1008.6,195.56,514.63,754.4300000000001,638.13
2019-07-01,460.20000000000005,16,247.43999999999997,1542.5100000000002,675.96,718.88,200.92,711.88,747.3100000000001,776.9300000000001,1008.6,195.56,514.63,754.4300000000001
2019-07-08,421.47999999999996,16,460.20000000000005,247.43999999999997,1542.5100000000002,675.96,718.88,200.92,711.88,747.3100000000001,776.9300000000001,1008.6,195.56,514.63
2019-07-15,1233.8700000000001,16,421.47999999999996,460.20000000000005,247.43999999999997,1542.5100000000002,675.96,718.88,200.92,711.88,747.3100000000001,776.9300000000001,1008.6,195.56
2019-07-22,127.99,16,1233.8700000000001,421.47999999999996,460.20000000000005,247.43999999999997,1542.5100000000002,675.96,718.88,200.92,711.88,747.3100000000001,776.9300000000001,1008.6
2019-07-29,764.5199999999999,16,127.99,1233.8700000000001,421.47999999999996,460.20000000000005,247.43999999999997,1542.5100000000002,675.96,718.88,200.92,711.88,747.3100000000001,776.9300000000001
2019-08-05,985.8500000000003,16,764.5199999999999,127.99,1233.8700000000001,421.47999999999996,460.20000000000005,247.43999999999997,1542.5100000000002,675.96,718.88,200.92,711.88,747.3100000000001
2019-08-12,684.7200000000003,16,985.8500000000003,764.5199999999999,127.99,1233.8700000000001,421.47999999999996,460.20000000000005,247.43999999999997,1542.5100000000002,675.96,718.88,200.92,711.88
2019-08-19,1267.2600000000002,16,684.7200000000003,985.8500000000003,764.5199999999999,127.99,1233.8700000000001,421.47999999999996,460.20000000000005,247.43999999999997,1542.5100000000002,675.96,718.88,200.92
2019-08-26,672.85,16,1267.2600000000002,684.7200000000003,985.8500000000003,764.5199999999999,127.99,1233.8700000000001,421.47999999999996,460.20000000000005,247.43999999999997,1542.5100000000002,675.96,718.88
2019-09-02,314.53,16,672.85,1267.2600000000002,684.7200000000003,985.8500000000003,764.5199999999999,127.99,1233.8700000000001,421.47999999999996,460.20000000000005,247.43999999999997,1542.5100000000002,675.96
2019-09-09,889.4100000000002,16,314.53,672.85,1267.2600000000002,684.7200000000003,985.8500000000003,764.5199999999999,127.99,1233.8700000000001,421.47999999999996,460.20000000000005,247.43999999999997,1542.5100000000002
2019-09-16,887.4200000000001,16,889.4100000000002,314.53,672.85,1267.2600000000002,684.7200000000003,985.8500000000003,764.5199999999999,127.99,1233.8700000000001,421.47999999999996,460.20000000000005,247.43999999999997
2019-09-23,776.7399999999998,16,887.4200000000001,889.4100000000002,314.53,672.85,1267.2600000000002,684.7200000000003,985.8500000000003,764.5199999999999,127.99,1233.8700000000001,421.47999999999996,460.20000000000005
2019-09-30,372.90999999999997,16,776.7399999999998,887.4200000000001,889.4100000000002,314.53,672.85,1267.2600000000002,684.7200000000003,985.8500000000003,764.5199999999999,127.99,1233.8700000000001,421.47999999999996
2019-10-07,961.03,16,372.90999999999997,776.7399999999998,887.4200000000001,889.4100000000002,314.53,672.85,1267.2600000000002,684.7200000000003,985.8500000000003,764.5199999999999,127.99,1233.8700000000001
2019-10-14,576.5,16,961.03,372.90999999999997,776.7399999999998,887.4200000000001,889.4100000000002,314.53,672.85,1267.2600000000002,684.7200000000003,985.8500000000003,764.5199999999999,127.99
2019-10-21,829.0100000000001,16,576.5,961.03,372.90999999999997,776.7399999999998,887.4200000000001,889.4100000000002,314.53,672.85,1267.2600000000002,684.7200000000003,985.8500000000003,764.5199999999999
2019-10-28,655.7599999999999,16,829.0100000000001,576.5,961.03,372.90999999999997,776.7399999999998,887.4200000000001,889.4100000000002,314.53,672.85,1267.2600000000002,684.7200000000003,985.8500000000003
2019-11-04,235.90000000000003,16,655.7599999999999,829.0100000000001,576.5,961.03,372.90999999999997,776.7399999999998,887.4200000000001,889.4100000000002,314.53,672.85,1267.2600000000002,684.7200000000003
2019-11-11,764.14,16,235.90000000000003,655.7599999999999,829.0100000000001,576.5,961.03,372.90999999999997,776.7399999999998,887.4200000000001,889.4100000000002,314.53,672.85,1267.2600000000002
2019-11-18,802.8600000000001,16,764.14,235.90000000000003,655.7599999999999,829.0100000000001,576.5,961.03,372.90999999999997,776.7399999999998,887.4200000000001,889.4100000000002,314.53,672.85
2019-11-25,443.49,16,802.8600000000001,764.14,235.90000000000003,655.7599999999999,829.0100000000001,576.5,961.03,372.90999999999997,776.7399999999998,887.4200000000001,889.4100000000002,314.53
2019-12-02,389.63999999999993,16,443.49,802.8600000000001,764.14,235.90000000000003,655.7599999999999,829.0100000000001,576.5,961.03,372.90999999999997,776.7399999999998,887.4200000000001,889.4100000000002
2019-12-09,1132.49,16,389.63999999999993,443.49,802.8600000000001,764.14,235.90000000000003,655.7599999999999,829.0100000000001,576.5,961.03,372.90999999999997,776.7399999999998,887.4200000000001
2019-12-16,348.09999999999997,16,1132.49,389.63999999999993,443.49,802.8600000000001,764.14,235.90000000000003,655.7599999999999,829.0100000000001,576.5,961.03,372.90999999999997,776.7399999999998
2019-12-23,555.13,16,348.09999999999997,1132.49,389.63999999999993,443.49,802.8600000000001,764.14,235.90000000000003,655.7599999999999,829.0100000000001,576.5,961.03,372.90999999999997
2019-12-30,346.94000000000005,16,555.13,348.09999999999997,1132.49,389.63999999999993,443.49,802.8600000000001,764.14,235.90000000000003,655.7599999999999,829.0100000000001,576.5,961.03
2020-01-06,870.7700000000002,16,346.94000000000005,555.13,348.09999999999997,1132.49,389.63999999999993,443.49,802.8600000000001,764.14,235.90000000000003,655.7599999999999,829.0100000000001,576.5
2020-01-13,1141.9600000000005,16,870.7700000000002,346.94000000000005,555.13,348.09999999999997,1132.49,389.63999999999993,443.49,802.8600000000001,764.14,235.90000000000003,655.7599999999999,829.0100000000001
2020-01-20,999.8200000000002,16,1141.9600000000005,870.7700000000002,346.94000000000005,555.13,348.09999999999997,1132.49,389.63999999999993,443.49,802.8600000000001,764.14,235.90000000000003,655.7599999999999
2020-01-27,155.9,16,999.8200000000002,1141.9600000000005,870.7700000000002,346.94000000000005,555.13,348.09999999999997,1132.49,389.63999999999993,443.49,802.8600000000001,764.14,235.90000000000003
2019-01-21,236.54000000000005,18,589.44,337.08,165.35000000000002,245.05,359.80999999999995,419.52,326.28,0.0,0.0,0.0,0.0,0.0
2019-01-28,403.56,18,236.54000000000005,589.44,337.08,165.35000000000002,245.05,359.80999999999995,419.52,326.28,0.0,0.0,0.0,0.0
2019-02-04,231.99000000000004,18,403.56,236.54000000000005,589.44,337.08,165.35000000000002,245.05,359.80999999999995,419.52,326.28,0.0,0.0,0.0
2019-02-11,434.71999999999997,18,231.99000000000004,403.56,236.54000000000005,589.44,337.08,165.35000000000002,245.05,359.80999999999995,419.52,326.28,0.0,0.0
2019-02-18,418.8499999999999,18,434.71999999999997,231.99000000000004,403.56,236.54000000000005,589.44,337.08,165.35000000000002,245.05,359.80999999999995,419.52,326.28,0.0
2019-02-25,191.46,18,418.8499999999999,434.71999999999997,231.99000000000004,403.56,236.54000000000005,589.44,337.08,165.35000000000002,245.05,359.80999999999995,419.52,326.28
2019-03-04,526.97,18,191.46,418.8499999999999,434.71999999999997,231.99000000000004,403.56,236.54000000000005,589.44,337.08,165.35000000000002,245.05,359.80999999999995,419.52
2019-03-11,436.3500000000001,18,526.97,191.46,418.8499999999999,434.71999999999997,231.99000000000004,403.56,236.54000000000005,589.44,337.08,165.35000000000002,245.05,359.80999999999995
2019-03-18,218.62,18,436.3500000000001,526.97,191.46,418.8499999999999,434.71999999999997,231.99000000000004,403.56,236.54000000000005,589.44,337.08,165.35000000000002,245.05
2019-03-25,238.63000000000002,18,218.62,436.3500000000001,526.97,191.46,418.8499999999999,434.71999999999997,231.99000000000004,403.56,236.54000000000005,589.44,337.08,165.35000000000002
2019-04-01,207.57000000000002,18,238.63000000000002,218.62,436.3500000000001,526.97,191.46,418.8499999999999,434.71999999999997,231.99000000000004,403.56,236.54000000000005,589.44,337.08
2019-04-08,541.36,18,207.57000000000002,238.63000000000002,218.62,436.3500000000001,526.97,191.46,418.8499999999999,434.71999999999997,231.99000000000004,403.56,236.54000000000005,589.44
2019-04-15,562.0699999999999,18,541.36,207.57000000000002,238.63000000000002,218.62,436.3500000000001,526.97,191.46,418.8499999999999,434.71999999999997,231.99000000000004,403.56,236.54000000000005
2019-04-22,172.6,18,562.0699999999999,541.36,207.57000000000002,238.63000000000002,218.62,436.3500000000001,526.97,191.46,418.8499999999999,434.71999999999997,231.99000000000004,403.56
2019-04-29,314.49,18,172.6,562.0699999999999,541.36,207.57000000000002,238.63000000000002,218.62,436.3500000000001,526.97,191.46,418.8499999999999,434.71999999999997,231.99000000000004
2019-05-06,381.82,18,314.49,172.6,562.0699999999999,541.36,207.57000000000002,238.63000000000002,218.62,436.3500000000001,526.97,191.46,418.8499999999999,434.71999999999997
2019-05-13,177.94,18,381.82,314.49,172.6,562.0699999999999,541.36,207.57000000000002,238.63000000000002,218.62,436.3500000000001,526.97,191.46,418.8499999999999
2019-05-20,271.23,18,177.94,381.82,314.49,172.6,562.0699999999999,541.36,207.57000000000002,238.63000000000002,218.62,436.3500000000001,526.97,191.46
2019-05-27,409.22999999999996,18,271.23,177.94,381.82,314.49,172.6,562.0699999999999,541.36,207.57000000000002,238.63000000000002,218.62,436.3500000000001,526.97
2019-06-03,581.2,18,409.22999999999996,271.23,177.94,381.82,314.49,172.6,562.0699999999999,541.36,207.57000000000002,238.63000000000002,218.62,436.3500000000001
2019-06-10,393.74,18,581.2,409.22999999999996,271.23,177.94,381.82,314.49,172.6,562.0699999999999,541.36,207.57000000000002,238.63000000000002,218.62
2019-06-17,678.8199999999999,18,393.74,581.2,409.22999999999996,271.23,177.94,381.82,314.49,172.6,562.0699999999999,541.36,207.57000000000002,238.63000000000002
2019-06-24,326.99000000000007,18,678.8199999999999,393.74,581.2,409.22999999999996,271.23,177.94,381.82,314.49,172.6,562.0699999999999,541.36,207.57000000000002
2019-07-01,236.5,18,326.99000000000007,678.8199999999999,393.74,581.2,409.22999999999996,271.23,177.94,381.82,314.49,172.6,562.0699999999999,541.36
2019-07-08,516.52,18,236.5,326.99000000000007,678.8199999999999,393.74,581.2,409.22999999999996,271.23,177.94,381.82,314.49,172.6,562.0699999999999
2019-07-15,303.71,18,516.52,236.5,326.99000000000007,678.8199999999999,393.74,581.2,409.22999999999996,271.23,177.94,381.82,314.49,172.6
2019-07-22,92.55,18,303.71,516.52,236.5,326.99000000000007,678.8199999999999,393.74,581.2,409.22999999999996,271.23,177.94,381.82,314.49
2019-07-29,78.1,18,92.55,303.71,516.52,236.5,326.99000000000007,678.8199999999999,393.74,581.2,409.22999999999996,271.23,177.94,381.82
2019-08-05,165.62,18,78.1,92.55,303.71,516.52,236.5,326.99000000000007,678.8199999999999,393.74,581.2,409.22999999999996,271.23,177.94
2019-08-12,327.3,18,165.62,78.1,92.55,303.71,516.52,236.5,326.99000000000007,678.8199999999999,393.74,581.2,409.22999999999996,271.23
2019-08-19,229.02,18,327.3,165.62,78.1,92.55,303.71,516.52,236.5,326.99000000000007,678.8199999999999,393.74,581.2,409.22999999999996
2019-08-26,182.07000000000002,18,229.02,327.3,165.62,78.1,92.55,303.71,516.52,236.5,326.99000000000007,678.8199999999999,393.74,581.2
2019-09-02,297.09999999999997,18,182.07000000000002,229.02,327.3,165.62,78.1,92.55,303.71,516.52,236.5,326.99000000000007,678.8199999999999,393.74
2019-09-09,665.9100000000001,18,297.09999999999997,182.07000000000002,229.02,327.3,165.62,78.1,92.55,303.71,516.52,236.5,326.99000000000007,678.8199999999999
2019-09-16,962.38,18,665.9100000000001,297.09999999999997,182.07000000000002,229.02,327.3,165.62,78.1,92.55,303.71,516.52,236.5,326.99000000000007
2019-09-23,378.4,18,962.38,665.9100000000001,297.09999999999997,182.07000000000002,229.02,327.3,165.62,78.1,92.55,303.71,516.52,236.5
2019-09-30,177.41000000000003,18,378.4,962.38,665.9100000000001,297.09999999999997,182.07000000000002,229.02,327.3,165.62,78.1,92.55,303.71,516.52
2019-10-07,434.85,18,177.41000000000003,378.4,962.38,665.9100000000001,297.09999999999997,182.07000000000002,229.02,327.3,165.62,78.1,92.55,303.71
2019-10-14,398.14,18,434.85,177.41000000000003,378.4,962.38,665.9100000000001,297.09999999999997,182.07000000000002,229.02,327.3,165.62,78.1,92.55
2019-10-21,147.64,18,398.14,434.85,177.41000000000003,378.4,962.38,665.9100000000001,297.09999999999997,182.07000000000002,229.02,327.3,165.62,78.1
2019-10-28,355.45,18,147.64,398.14,434.85,177.41000000000003,378.4,962.38,665.9100000000001,297.09999999999997,182.07000000000002,229.02,327.3,165.62
2019-11-04,293.97,18,355.45,147.64,398.14,434.85,177.41000000000003,378.4,962.38,665.9100000000001,297.09999999999997,182.07000000000002,229.02,327.3
2019-11-11,224.02,18,293.97,355.45,147.64,398.14,434.85,177.41000000000003,378.4,962.38,665.9100000000001,297.09999999999997,182.07000000000002,229.02
2019-11-18,356.52,18,224.02,293.97,355.45,147.64,398.14,434.85,177.41000000000003,378.4,962.38,665.9100000000001,297.09999999999997,182.07000000000002
2019-11-25,257.72999999999996,18,356.52,224.02,293.97,355.45,147.64,398.14,434.85,177.41000000000003,378.4,962.38,665.9100000000001,297.09999999999997
2019-12-02,397.77000000000004,18,257.72999999999996,356.52,224.02,293.97,355.45,147.64,398.14,434.85,177.41000000000003,378.4,962.38,665.9100000000001
2019-12-09,444.91999999999996,18,397.77000000000004,257.72999999999996,356.52,224.02,293.97,355.45,147.64,398.14,434.85,177.41000000000003,378.4,962.38
2019-12-16,664.52,18,444.91999999999996,397.77000000000004,257.72999999999996,356.52,224.02,293.97,355.45,147.64,398.14,434.85,177.41000000000003,378.4
2019-12-23,268.24,18,664.52,444.91999999999996,397.77000000000004,257.72999999999996,356.52,224.02,293.97,355.45,147.64,398.14,434.85,177.41000000000003
2019-12-30,30.0,18,268.24,664.52,444.91999999999996,397.77000000000004,257.72999999999996,356.52,224.02,293.97,355.45,147.64,398.14,434.85
2020-01-06,367.35,18,30.0,268.24,664.52,444.91999999999996,397.77000000000004,257.72999999999996,356.52,224.02,293.97,355.45,147.64,398.14
2020-01-13,272.08000000000004,18,367.35,30.0,268.24,664.52,444.91999999999996,397.77000000000004,257.72999999999996,356.52,224.02,293.97,355.45,147.64
2020-01-20,262.37,18,272.08000000000004,367.35,30.0,268.24,664.52,444.91999999999996,397.77000000000004,257.72999999999996,356.52,224.02,293.97,355.45
2020-01-27,165.8,18,262.37,272.08000000000004,367.35,30.0,268.24,664.52,444.91999999999996,397.77000000000004,257.72999999999996,356.52,224.02,293.97
2019-01-28,22.99,20,19.82,795.0,70.99,137.44,22.99,814.82,4.99,0.0,0.0,0.0,0.0,0.0
2019-02-04,66.0,20,22.99,19.82,795.0,70.99,137.44,22.99,814.82,4.99,0.0,0.0,0.0,0.0
2019-02-11,799.99,20,66.0,22.99,19.82,795.0,70.99,137.44,22.99,814.82,4.99,0.0,0.0,0.0
2019-02-18,19.82,20,799.99,66.0,22.99,19.82,795.0,70.99,137.44,22.99,814.82,4.99,0.0,0.0
2019-02-25,22.99,20,19.82,799.99,66.0,22.99,19.82,795.0,70.99,137.44,22.99,814.82,4.99,0.0
2019-03-04,66.0,20,22.99,19.82,799.99,66.0,22.99,19.82,795.0,70.99,137.44,22.99,814.82,4.99
2019-03-11,799.99,20,66.0,22.99,19.82,799.99,66.0,22.99,19.82,795.0,70.99,137.44,22.99,814.82
2019-03-18,19.82,20,799.99,66.0,22.99,19.82,799.99,66.0,22.99,19.82,795.0,70.99,137.44,22.99
2019-03-25,22.99,20,19.82,799.99,66.0,22.99,19.82,799.99,66.0,22.99,19.82,795.0,70.99,137.44
2019-04-01,0.0,20,22.99,19.82,799.99,66.0,22.99,19.82,799.99,66.0,22.99,19.82,795.0,70.99
2019-04-08,70.99,20,0.0,22.99,19.82,799.99,66.0,22.99,19.82,799.99,66.0,22.99,19.82,795.0
2019-04-15,795.0,20,70.99,0.0,22.99,19.82,799.99,66.0,22.99,19.82,799.99,66.0,22.99,19.82
2019-04-22,20.84,20,795.0,70.99,0.0,22.99,19.82,799.99,66.0,22.99,19.82,799.99,66.0,22.99
2019-04-29,22.99,20,20.84,795.0,70.99,0.0,22.99,19.82,799.99,66.0,22.99,19.82,799.99,66.0
2019-05-06,70.99,20,22.99,20.84,795.0,70.99,0.0,22.99,19.82,799.99,66.0,22.99,19.82,799.99
2019-05-13,795.0,20,70.99,22.99,20.84,795.0,70.99,0.0,22.99,19.82,799.99,66.0,22.99,19.82
2019-05-20,20.83,20,795.0,70.99,22.99,20.84,795.0,70.99,0.0,22.99,19.82,799.99,66.0,22.99
2019-05-27,43.98,20,20.83,795.0,70.99,22.99,20.84,795.0,70.99,0.0,22.99,19.82,799.99,66.0
2019-06-03,66.0,20,43.98,20.83,795.0,70.99,22.99,20.84,795.0,70.99,0.0,22.99,19.82,799.99
2019-06-10,4.99,20,66.0,43.98,20.83,795.0,70.99,22.99,20.84,795.0,70.99,0.0,22.99,19.82
2019-06-17,973.45,20,4.99,66.0,43.98,20.83,795.0,70.99,22.99,20.84,795.0,70.99,0.0,22.99
2019-06-24,37.99,20,973.45,4.99,66.0,43.98,20.83,795.0,70.99,22.99,20.84,795.0,70.99,0.0
2019-07-01,0.0,20,37.99,973.45,4.99,66.0,43.98,20.83,795.0,70.99,22.99,20.84,795.0,70.99
